1987	71	583	829	944	
8253	1851	8288	7078	2870	
8253	6883	9539	1953	9019	
3509	7410	8594	3650	2043	
3842	9185	260	2994	9795	
3650	1213	5202	7465	9992	
2628	2730	4105	4415	5442	
5	1512	5351	7823	9052	
7581	4197	587	882	2145	
2647	8026	655	614	9850	
7104	6377	6674	754	4432	
0	
5124	9072	696	2007	2229	
8253	8288	775	1851	3222	
1303	1851	2200	7090	8253	
2966	8837	696	268	736	
0	
0	
0	
3658	1159	696	4982	5444	
0	
4391	8901	8594	6353	7675	
784	3875	7391	2247	2863	
5854	962	2223	21	375	
440	3824	1066	6224	8788	
3842	232	606	3912	207	
696	9072	8030	871	6664	
127	609	674	6831	6969	
3252	6210	3338	6434	257	
6447	9072	696	5469	2731	
3057	3483	3607	7805	4530	
0	
696	8030	3658	6664	9072	
0	
0	
1851	7490	8253	8288	1162	
911	2708	6567	450	1731	
8594	7821	4391	2311	1748	
696	8030	3658	6664	9072	
8288	8253	840	1091	6883	
8253	6883	614	2720	9539	
0	
8030	9072	5258	7805	8899	
2647	9850	4422	6248	6883	
746	833	1135	1493	2156	
0	
440	6495	8124	2075	4275	
8124	440	7761	381	5258	
0	
3842	606	973	4591	9361	
9305	1988	5	45	62	
5879	1284	1619	2099	2433	
840	182	434	102	383	
7805	8030	5258	8083	5507	
2647	8026	655	9850	427	
0	
440	8752	1474	2001	3824	
5481	127	609	4853	5068	
3346	1536	2175	8550	3285	
2193	4149	2043	3621	4130	
3568	6317	127	609	3628	
1731	2193	2043	984	2708	
606	1790	2620	4235	9756	
3650	1213	7465	5202	9992	
3283	2821	3677	4906	3571	
1820	8923	4372	4982	228	
3650	1213	6314	7465	7666	
9361	2047	8670	973	3014	
696	8030	9072	6664	871	
1210	324	7439	3650	5469	
5	41	270	648	723	
2590	919	2304	5181	670	
0	
6883	8253	8623	9866	6795	
6210	6592	4222	6623	3173	
0	
840	434	383	776	1688	
0	
5469	526	5684	6998	370	
4670	5421	324	7439	1210	
696	9072	871	6664	8030	
6883	9866	9539	160	1192	
3452	5068	3842	6285	316	
0	
1633	5286	6210	8713	4825	
0	
6210	1362	6677	6877	1067	
0	
5	1633	2391	2966	3304	
6530	9	355	484	489	
2647	8026	655	427	614	
696	3658	9072	8030	1159	
754	4699	919	944	1107	
3974	111	714	1080	2960	
5105	8124	2646	3071	122	
8253	5105	8288	1851	7078	
8124	2075	9781	5105	5447	
3842	5736	6285	355	2372	
0	
6883	2647	9850	321	614	
2043	5122	6115	2193	984	
324	7439	7366	5	2966	
0	
3159	6594	9785	9690	1419	
7805	5258	7087	8083	9997	
3842	606	973	4591	9361	
4391	8594	914	2311	5245	
0	
1212	3283	7438	559	2821	
0	
0	
1295	5765	4372	6140	840	
250	326	501	941	2700	
2968	7439	7366	1210	3017	
440	2097	3824	1066	8788	
5736	1731	2647	9850	2708	
840	434	4890	3159	8288	
1295	2193	840	3159	627	
7078	1851	6568	4588	1150	
0	
2590	23	3357	4542	5181	
427	1	197	478	590	
8253	5105	8288	1851	5286	
1169	3658	4828	4982	5444	
2097	5736	6043	3518	4275	
6210	1362	6677	6877	1067	
1747	1808	2269	3086	3700	
849	8253	9850	543	8250	
6377	355	4432	7104	8124	
3057	2320	3483	7805	5258	
307	440	751	2505	3840	
2485	2629	2974	22	9998	
2826	3630	5068	7602	3248	
6872	7139	9361	606	1790	
1248	4670	5421	5907	91	
6093	17	5154	9319	259	
9072	9092	696	5469	6447	
8253	5105	8288	1851	7078	
696	1362	2579	5424	6968	
127	609	5481	8859	7	
8253	5105	8288	1851	7078	
9305	2557	696	9072	2731	
849	1301	104	786	991	
3842	973	4591	316	606	
6210	5800	6801	1534	3252	
3650	1213	6314	7465	7666	
440	3824	1066	8788	1474	
5736	627	1058	5907	1731	
0	
6314	8206	39	3650	526	
9072	1988	6807	9217	4275	
768	8242	2043	2193	5122	
7	631	644	693	1278	
2708	1731	5736	627	6376	
543	5565	7341	6012	849	
2966	324	7428	7439	696	
4391	5245	2311	3969	7675	
840	434	3159	5394	8288	
3969	5245	5945	2043	984	
22	5670	7259	4173	1055	
7114	7	223	539	631	
3650	1213	5202	7465	9992	
7078	1851	6568	4588	3792	
6210	1362	6677	6877	1067	
0	
7078	4670	5421	8851	1340	
3159	6778	543	8253	840	
2	8740	9637	2628	2730	
6661	500	2272	2657	5400	
4456	121	2821	3427	6329	
840	434	3159	5394	8288	
2298	3842	8859	143	4386	
3881	241	4014	4500	660	
2590	9785	9690	5181	670	
606	6881	1107	1790	2620	
0	
0	
2043	3650	5122	6115	984	
6883	3231	7241	7842	4603	
768	8242	6731	9090	2043	
3568	6317	1096	910	1848	
696	8030	3658	6664	9072	
127	609	5481	8859	7	
849	63	196	562	682	
4391	8594	2311	3842	8821	
0	
6210	5286	2046	6165	6677	
8124	2075	1986	6495	5105	
1295	2193	2043	4149	5122	
2193	2043	4149	5122	6115	
5854	2581	207	316	1992	
8384	3071	122	2236	3140	
498	4318	6568	7104	7078	
9072	871	696	6664	8030	
0	
2590	3383	5018	5181	9400	
0	
4321	6911	127	498	609	
1731	2193	2043	984	5122	
1295	2193	2787	6225	7582	
2968	7439	1210	6032	7366	
127	4890	609	3234	5654	
125	133	162	247	488	
8384	15	61	174	317	
316	4487	5068	6333	4034	
4890	127	496	1370	2267	
5736	627	1058	5907	1731	
3842	316	973	4034	4591	
0	
0	
2043	2193	5122	6115	4149	
179	915	1648	1967	2132	
8288	8253	8640	840	1091	
7078	1851	6568	4942	5389	
3650	5469	1213	2561	526	
307	440	751	2420	3840	
5469	526	5684	6998	370	
606	3842	2620	9756	1527	
23	5181	3618	8534	3456	
125	133	162	247	488	
0	
8288	8253	1091	1851	840	
8124	2075	4725	8965	862	
0	
4890	127	496	1370	2267	
0	
4391	8594	2311	5245	3969	
0	
543	3871	5736	840	3159	
498	4235	4345	4812	6407	
911	2708	6567	450	1731	
3842	316	2433	3486	3807	
7815	8859	127	207	316	
8384	15	61	174	317	
696	8030	3799	3658	1159	
6883	9866	9539	160	1192	
6731	9090	768	8242	2861	
696	8030	9072	3658	6664	
3650	1213	7465	5202	6314	
3650	1213	5202	7465	9992	
1820	4372	4982	228	1016	
8384	15	61	174	317	
0	
9217	2966	324	4222	7428	
768	1962	1179	4319	6731	
8384	3071	8983	122	9072	
8253	6883	614	2720	9539	
3842	232	606	3912	207	
7805	5258	9072	8899	1276	
3650	1213	7465	5202	9992	
3568	9981	2157	1803	4456	
5068	9795	3452	2372	81	
0	
3650	6314	1213	7465	7666	
3740	5514	7014	1190	2207	
3842	3285	316	3912	973	
8594	7821	4391	1748	8417	
696	5424	8197	6968	8268	
8534	23	304	483	669	
0	
3842	232	143	606	3346	
7	631	644	693	1278	
8534	3	5	41	159	
4670	5421	2635	2193	4149	
427	1	197	478	590	
4402	8388	2590	4982	6623	
4076	7113	179	915	1244	
9305	2731	8405	45	62	
9427	7924	9650	157	207	
6883	324	5	1633	2391	
0	
3650	5469	1213	526	6651	
4235	4345	4812	6407	6976	
0	
440	3824	373	1066	8788	
8253	614	1196	8288	8741	
543	7341	5565	3871	8089	
2311	4391	8594	8901	248	
849	5926	2587	6043	8432	
6883	9866	9539	160	1192	
7	6320	1885	2447	3535	
9072	871	696	2731	8030	
7078	1851	6568	4588	2757	
6314	3650	1213	7465	7666	
2043	816	984	2885	3106	
179	915	1648	1967	2132	
8124	1508	862	2029	5405	
696	1851	8253	8288	5124	
1544	9140	3285	7815	207	
1362	5424	6592	696	3961	
500	2229	5400	9092	2158	
9737	4391	8594	2311	2152	
7104	7008	6377	6605	6674	
7824	8868	3979	5037	349	
3799	696	9072	4275	89	
2193	1058	2043	4149	3621	
3650	1213	5202	7465	9992	
849	8124	5926	8432	6687	
122	7462	9984	1210	2968	
548	3284	2702	56	942	
7039	670	4994	5181	3456	
6883	8288	2329	9539	840	
1987	71	400	583	633	
5286	6210	500	2046	2229	
2470	3568	4456	592	1096	
0	
4235	4345	4812	6407	6976	
6043	2581	9072	3456	3842	
8253	5389	8288	8741	5450	
7139	9361	606	1790	2047	
2485	2590	4034	3842	7484	
8384	15	61	174	317	
911	2708	6567	450	1731	
6094	614	2647	2708	6463	
0	
8253	5105	8288	1851	7078	
696	8030	3658	1159	2007	
4482	4627	355	7411	8306	
627	5907	1499	3159	5736	
3057	3483	7805	5258	2320	
0	
696	2590	7039	8030	3658	
1356	9451	6416	8811	4485	
450	911	1731	2708	2924	
0	
696	9072	871	6664	8030	
6210	6677	30	85	1061	
2968	7439	1210	1249	9217	
500	746	833	1008	1135	
8594	7821	914	1748	6555	
606	9756	973	4591	1527	
8253	6883	1222	6778	8978	
1648	4227	9234	2684	6483	
9305	2731	45	62	696	
849	63	196	562	682	
5907	627	656	769	5736	
6883	5025	18	7445	7775	
4982	9072	5614	6661	205	
2730	4105	4415	5442	9016	
4188	22	8774	7259	1372	
2423	6872	7139	9361	606	
0	
2968	7439	1210	7366	122	
849	8124	344	1337	4212	
849	8250	5105	9850	2647	
2193	4149	2043	3621	5122	
5245	3969	7675	5945	8389	
1544	9140	3285	7815	207	
127	609	5481	8859	7	
127	609	5481	8859	7	
7078	1851	6568	4588	1150	
696	4979	4731	2298	3340	
5286	6210	2046	6165	6741	
8124	381	1545	9958	976	
5105	8253	4564	5953	8288	
1820	1356	1655	4372	228	
8124	8384	1491	5789	2236	
9850	4422	3178	6753	6248	
6778	1499	1222	3159	6094	
4544	1128	3467	3974	4997	
0	
0	
840	434	383	776	1688	
2628	2730	4105	4415	5442	
0	
2968	7439	1210	5286	9217	
911	2708	6567	450	655	
6661	500	5400	4982	1016	
7078	4670	5421	8851	1340	
6125	4564	5953	3858	9395	
2968	2242	9217	497	696	
6314	39	3650	2778	8996	
6883	9866	9539	5600	8253	
696	8030	9072	3658	6664	
0	
140	4812	6197	416	3782	
0	
2043	5122	6115	2193	984	
179	915	1648	1967	2132	
0	
179	915	1648	1967	2132	
5	41	112	270	648	
7	127	609	1303	2304	
0	
6883	2647	9850	321	735	
696	7104	7583	8030	9072	
0	
6883	1820	6795	6839	9647	
3650	1213	7465	5202	9992	
0	
0	
4280	3285	3842	20	207	
6883	18	9866	2856	4087	
2193	4149	2043	3621	5122	
1648	2622	4227	9234	6483	
8253	5105	8288	1851	7078	
4670	5421	91	1694	8127	
3792	4986	1851	8253	614	
316	3842	4487	5068	6333	
6171	8270	8638	724	2722	
498	6043	1874	2158	5926	
143	3842	3285	207	316	
5550	5736	8288	775	1851	
5294	754	1908	4173	4616	
6778	2043	984	5122	6115	
5	1633	2391	2966	3304	
0	
0	
0	
717	2391	7366	324	7439	
250	326	501	941	2402	
0	
8745	548	4150	615	3677	
8124	2075	5076	6495	976	
9785	9690	3159	6778	7078	
0	
2193	2043	4149	5122	6115	
3842	489	3285	3346	4883	
1731	911	3875	6567	6376	
0	
6778	3159	1222	1499	4708	
2708	6094	701	911	1419	
2045	2731	2851	9305	45	
4482	4627	355	7411	8306	
2647	6094	6778	9690	9850	
122	8468	2968	2242	3926	
0	
0	
7114	7	223	539	631	
606	1790	2620	4235	9756	
8253	8288	840	5105	614	
849	3366	1337	344	2633	
6171	8270	8638	3158	4175	
548	3284	56	942	2702	
754	4699	919	944	1107	
849	1301	2859	5864	6808	
6883	2626	5025	18	2183	
8253	2647	9850	543	614	
7078	4670	5421	8851	1340	
0	
2628	4105	4415	5442	9016	
8030	8788	8985	440	696	
8253	5105	8288	1851	2870	
1061	1667	1829	1977	2809	
1362	5286	6210	6877	6801	
5105	8253	8288	1851	2870	
2193	2043	984	8288	5122	
3842	440	543	5258	9759	
1820	849	4372	4982	228	
440	8752	1474	2001	3824	
6883	8253	208	9866	513	
7139	9361	606	1790	2047	
3842	3285	232	606	3912	
1836	1366	1895	6653	6955	
840	434	383	776	1688	
1664	1843	3295	7507	1413	
139	6883	324	629	5367	
1851	8253	8288	7078	2870	
1201	3071	7206	122	6955	
0	
6917	10	435	8567	1768	
0	
9072	696	871	6664	8030	
0	
2043	2193	5122	6115	4149	
8384	15	61	174	317	
0	
7078	1851	4670	5421	6568	
768	6731	9090	8242	6050	
5736	627	1058	5907	1731	
179	915	1967	2132	2240	
1327	3050	3685	4009	4181	
4351	3166	5050	6317	1173	
207	316	1992	3285	3842	
2628	2730	4105	4415	5442	
9072	871	696	6664	8899	
1731	5736	2708	3875	1659	
0	
2968	7439	1210	7366	324	
8253	6883	8288	2329	8640	
1990	840	434	383	754	
7078	1851	8288	1694	4670	
7104	754	3646	4432	6377	
22	7259	5670	2629	8321	
6883	2647	614	208	321	
0	
2590	7039	20	4994	670	
0	
6314	3650	1213	5202	7465	
7104	6377	6674	754	4432	
3338	2115	3662	5920	7959	
606	3842	2620	9756	1527	
2647	6094	9793	321	614	
5736	627	1058	5907	1731	
2043	2193	5122	6115	4149	
2628	2730	4105	4415	5442	
102	2097	3824	5719	7312	
1295	6225	7582	9028	2193	
0	
1212	3283	7438	559	2821	
0	
696	2007	8030	3799	4828	
2043	984	5122	6115	2193	
1061	1667	1829	1977	2733	
6210	1362	6677	1534	6877	
4402	7104	9330	5	242	
1499	3159	5465	840	6778	
0	
2628	2730	4105	4415	5442	
3650	1213	5202	7465	9992	
5068	9795	3452	2372	81	
2731	276	2899	3527	3792	
6171	8270	8638	9748	43	
3875	911	1688	6594	6883	
696	8030	3658	1159	2007	
1295	2787	6225	7582	9028	
3842	4386	5137	6149	6407	
3650	1213	5202	7465	9992	
962	4173	6012	6048	6490	
1061	1667	1829	1977	2733	
2423	6872	7139	9361	606	
8384	3071	15	61	122	
5736	627	1058	5907	1731	
440	8752	1474	2001	3824	
8026	655	614	2647	427	
324	2968	7439	1210	9217	
4173	1812	5251	512	517	
7078	4670	5421	8851	9785	
2801	3792	4986	8253	1851	
2590	7039	4994	670	7259	
8384	458	2968	4140	4388	
1212	559	3198	3283	3298	
0	
0	
7078	8124	4670	5421	5495	
4202	1880	8074	254	910	
7602	3248	4926	7655	296	
8124	7805	381	5258	8030	
526	5469	5684	6998	370	
9160	9960	962	1106	7787	
526	5469	5684	6998	370	
849	1301	104	786	991	
5286	6210	852	2046	4235	
911	2708	6567	450	1731	
127	609	5481	8859	7	
8384	15	61	174	317	
2043	2193	5122	6115	4149	
0	
2590	7039	4994	670	5085	
4391	3650	1213	6314	2311	
6883	1222	1533	2105	2133	
1096	4202	910	4054	4770	
3842	3285	207	316	1992	
0	
1443	4043	6088	6927	7446	
3071	8384	122	15	61	
427	1	197	478	590	
324	7439	1210	1117	7366	
0	
1633	5286	6210	8713	4825	
849	8250	1163	5105	5926	
2712	9305	2045	2731	696	
840	434	383	776	1688	
4412	8030	4173	7805	151	
6208	1	4023	4678	5012	
1851	8253	8288	7078	2870	
6883	9866	6451	7995	9539	
840	434	383	776	1688	
8026	655	1	197	478	
849	1301	2725	5864	6808	
5286	6210	2046	6165	6741	
6731	9090	768	8242	6778	
7113	7587	179	915	1967	
498	3875	5614	840	6594	
2097	3824	5719	7312	7626	
5469	526	5684	6998	8353	
0	
840	434	383	776	1688	
2647	7113	9850	2862	4076	
207	316	1992	4386	4487	
8253	1851	8288	5105	7078	
4890	127	152	201	496	
7078	440	1851	4588	8741	
127	609	5481	8859	3284	
746	1493	2212	2970	3654	
8253	1851	8288	7078	5105	
1356	5286	6210	2046	3938	
8594	2043	6778	2193	3509	
1106	489	1193	5761	5961	
0	
3658	4982	6661	7794	1169	
498	4235	4345	4812	6407	
6877	1362	6801	2434	5800	
0	
6778	1499	1222	6094	3159	
2043	5122	6115	984	2193	
7805	5258	8083	7611	5509	
2590	7039	4994	670	7259	
7078	498	5564	9785	1116	
0	
696	8030	3658	6664	9072	
3650	1213	7465	5202	9992	
696	871	5105	8253	9072	
849	4188	5670	8774	22	
127	609	5481	8859	9392	
324	7439	1210	5	2391	
1987	71	583	829	944	
0	
840	3159	434	5394	8288	
2801	7173	696	1851	8253	
548	3284	4817	6725	8859	
1820	9690	9785	4372	8790	
2620	9756	7139	9361	606	
6883	2647	321	614	735	
746	1493	2212	2970	3654	
3650	1213	7465	5202	9992	
6883	9866	9539	160	1192	
0	
8973	9305	7794	9072	9303	
0	
2043	984	5122	6115	2193	
2968	5469	526	7462	122	
7366	122	8030	3926	8384	
9795	840	5484	434	3072	
526	5469	5684	6998	370	
6883	3159	2105	8253	208	
3842	3285	3346	9185	40	
6883	6795	9072	1820	7541	
2731	696	5960	8030	8985	
6386	1820	3452	3186	4482	
1987	4890	2189	71	127	
4386	5137	6149	6407	6679	
0	
5736	6883	7257	161	627	
911	2708	6567	6594	450	
0	
8288	5550	5907	840	1091	
4235	840	606	1527	1637	
0	
8253	1820	8169	1427	2271	
8030	5258	7805	9997	1182	
893	696	1851	6568	7104	
7805	5509	8083	5507	9997	
0	
0	
3842	3346	2298	7581	4197	
4482	4627	355	7411	8306	
849	6043	1301	5926	8250	
0	
0	
7139	9361	606	1790	2047	
768	8242	2193	2043	6731	
2097	3824	5719	7312	7626	
94	373	500	510	595	
0	
548	3284	56	942	3460	
127	609	5481	8859	7	
0	
0	
4235	4345	4812	6407	6976	
8384	3071	122	15	61	
3650	1213	5202	7465	9992	
2043	5122	6115	2193	984	
8288	840	1091	8253	1049	
6447	3650	526	5469	6651	
2193	2043	4149	3621	5122	
324	7439	1210	5	2391	
498	4235	4345	4812	5564	
0	
0	
5843	5953	4564	3974	3858	
3842	316	973	4034	4591	
7078	1851	6568	7049	8594	
7794	8405	9643	4567	5719	
849	6043	5926	9072	9350	
0	
324	7439	5	2391	3304	
2968	7439	7462	1210	7366	
7439	1210	3926	8384	122	
0	
746	1493	2212	3654	4312	
3575	3881	3439	241	3805	
0	
5286	6210	6877	6801	2046	
2629	22	2421	7259	102	
9361	2047	8670	973	3014	
840	223	5294	182	434	
6883	9866	9539	160	1192	
0	
9072	6917	871	696	6664	
526	5469	5684	6998	370	
8384	122	8240	497	1747	
526	5469	1890	5684	7104	
849	5105	8124	1337	906	
63	196	562	682	849	
440	3824	1066	8788	1474	
754	4699	919	944	1107	
8384	15	61	174	317	
768	8242	2043	2193	4149	
754	3805	4699	5008	6530	
6731	9090	768	8242	2861	
768	8242	2193	2043	5122	
1114	1987	8163	1191	7477	
5286	6210	127	609	2046	
3842	316	260	973	3285	
7805	7087	9997	1170	2201	
8384	3071	122	2236	3140	
2043	984	2885	3106	5122	
8288	5550	5907	840	1091	
3658	7794	696	1159	7781	
4825	324	7439	1210	8713	
696	8030	3658	6664	9072	
324	7439	1210	5	990	
2043	984	2885	3106	5122	
6883	9866	2856	6451	7995	
606	1527	1790	2620	3842	
1820	3366	5492	6808	849	
2581	3268	1432	1759	2084	
6883	208	8253	8623	9866	
8253	8288	1851	5105	7078	
2043	2193	5122	6115	984	
2043	2193	5122	6115	4149	
0	
2391	5	1633	2966	3304	
9361	2047	8670	7139	973	
0	
2581	3268	1432	1759	2084	
2968	7439	7366	1210	2403	
3650	1213	5202	7465	9992	
6314	3650	39	1213	8958	
4386	5137	6149	6407	6679	
5469	526	5684	6998	370	
440	9997	244	1490	3824	
0	
207	316	1992	4386	4487	
606	1527	1790	2620	4235	
3842	4386	5137	6149	6407	
962	5549	8059	9160	5713	
9097	8388	2963	8826	7794	
0	
6208	7012	1	4023	4678	
9072	871	3658	696	9303	
6731	9090	768	8242	2861	
3650	4391	8594	2311	1213	
4280	20	207	316	1017	
6094	9690	3902	6778	1499	
849	6043	5926	1709	3991	
0	
5	1633	2391	2966	3304	
0	
0	
696	8268	8030	3658	9072	
5286	6210	2046	6165	6741	
4351	3166	4202	1880	8745	
696	9072	871	6664	8030	
3646	7782	9092	440	4432	
840	434	383	776	1688	
4235	4345	4812	6407	6976	
696	5424	7709	3614	5481	
1107	2464	6911	7353	1987	
1327	2761	3685	4009	4181	
7259	5085	375	591	1261	
127	609	5481	8859	7	
8594	2311	4391	8901	9106	
6210	1362	6677	6877	1067	
0	
4391	2193	2043	768	5122	
3483	2320	3607	7805	4530	
5286	6210	1701	2046	4482	
0	
1820	228	3239	1894	1167	
3650	1213	1851	5202	7465	
8384	2236	3140	3183	4284	
0	
8384	2236	3140	3183	4284	
849	63	196	562	682	
696	8030	3658	1159	2007	
6093	17	1898	2425	5154	
4235	4345	4812	6407	6976	
840	434	383	776	1688	
207	316	1992	4386	4487	
8384	122	6955	2236	3140	
840	9795	6333	434	5394	
0	
5736	627	1058	5907	1731	
440	3824	9943	1066	8788	
7805	8083	1718	4218	4713	
0	
8253	6883	9539	1953	8978	
3071	8384	122	15	61	
3842	232	606	3912	207	
4670	5421	91	3203	840	
8384	2236	3140	3183	4284	
0	
6317	4351	3568	3166	4202	
2628	2730	4105	4415	5442	
1747	1808	2269	2416	3700	
440	5258	244	1490	3824	
768	8242	4319	1962	1179	
500	2229	5400	9092	2158	
696	8030	9072	6664	871	
5424	696	5286	6210	6217	
1896	2966	5538	8197	8837	
3677	3704	1096	6182	8074	
2007	2229	2791	4049	4815	
2193	4149	2043	3621	5122	
754	4699	919	944	1107	
0	
4235	4345	4812	6407	6976	
5469	526	5684	6998	370	
125	133	162	247	488	
7805	9759	7611	7087	8083	
3650	1213	7465	5202	9992	
0	
2097	3824	5719	7312	7626	
3456	500	2113	2229	2485	
2043	5122	6115	984	2193	
9361	2423	6872	2590	7039	
3868	4402	9092	8973	4432	
7	631	644	693	1278	
0	
6883	9866	9539	160	1192	
0	
1295	9028	667	1111	2043	
8534	334	4993	8577	3	
5469	526	5684	6998	6273	
2043	984	2885	3106	5122	
6883	208	9866	8253	513	
4402	9451	1117	733	1993	
179	915	1967	2132	2240	
0	
5736	627	1058	5907	550	
0	
429	23	1574	3357	3881	
5469	526	9384	5684	6998	
6210	1362	4670	5421	6677	
0	
3650	1213	8253	7465	1851	
750	1145	5068	9858	5484	
8030	736	9303	696	1791	
427	2647	1	197	478	
2193	4149	9361	2043	2047	
0	
849	8253	6883	543	6248	
0	
696	2999	8306	7245	8030	
6883	9866	2856	6451	7995	
1812	4173	5251	517	3477	
0	
696	8030	3658	6664	9072	
8384	2236	3183	4284	7453	
0	
0	
8384	3071	15	61	122	
0	
6778	3159	1222	2647	4708	
0	
0	
8030	250	326	501	941	
0	
5469	1295	526	3348	5684	
207	316	1992	4386	4487	
127	609	5481	8859	7	
0	
6917	522	1106	4855	6138	
6476	1820	1650	2485	2629	
0	
207	316	318	1992	3285	
6171	8638	4175	7356	8270	
840	1499	5394	6778	4060	
127	609	5481	5721	4202	
5105	5736	543	3842	8253	
2043	2193	5122	6115	984	
5614	840	434	3518	4275	
2193	4149	2043	3621	4130	
5736	627	1058	5907	1731	
6317	4351	2470	3568	2157	
4235	4345	4812	6407	6976	
3289	21	4039	963	1861	
849	1301	104	786	991	
2043	2193	5122	6115	984	
0	
3071	122	8384	6955	1174	
7391	4824	5193	6905	8973	
23	2590	7039	341	679	
207	316	1992	4386	4487	
606	1527	1790	2620	3842	
1540	8253	228	6661	500	
2647	9850	6883	4422	321	
5181	9154	3618	1987	7484	
5286	6210	2046	6165	6491	
849	63	196	562	682	
3159	1499	6778	1419	2708	
8384	2236	3140	4284	7453	
6778	2043	984	5122	6115	
0	
6386	1820	3452	4482	4627	
0	
0	
8288	8253	840	8640	3159	
0	
0	
8253	5105	8288	1851	7078	
0	
9072	871	696	6664	8030	
2590	2544	7039	23	341	
3842	606	2620	9756	1527	
122	2052	7366	4084	2242	
2821	1212	3298	6038	121	
3842	5879	9185	498	2294	
2966	8837	696	268	736	
4235	606	840	1637	1790	
0	
4670	5421	840	91	3159	
9072	5105	4275	8973	696	
849	8250	5926	8124	1337	
5258	8712	1327	2761	3050	
440	3824	1066	8788	1474	
5736	627	1058	5907	1248	
4386	5137	6149	6407	6679	
0	
8253	1851	8288	7078	5105	
8026	655	614	1	197	
696	8030	3658	6664	9072	
0	
7078	1851	8253	6568	8288	
840	434	3159	5394	8288	
8124	2075	6495	2170	8111	
8406	9305	2731	9969	45	
0	
5294	7604	2348	944	1536	
5736	627	1058	5907	1731	
8253	8288	1851	3230	4986	
2043	984	2885	3106	5122	
489	689	821	2325	4061	
9072	1988	5	1117	2966	
746	833	1135	1493	2156	
768	8242	4319	6731	9090	
7114	7	631	644	693	
0	
8253	8288	1851	3222	4986	
6883	8741	8253	8623	3222	
179	915	1967	2132	2240	
324	2966	2815	7428	7439	
127	4890	609	5654	8889	
2193	4149	2043	526	3621	
2234	4	667	1111	2390	
0	
1544	9140	3285	7815	207	
1820	4372	4982	228	1016	
3650	1213	7465	6314	5202	
0	
2647	655	8026	9850	427	
696	7078	8030	9072	3658	
127	609	5481	8859	7	
0	
840	434	383	776	1688	
2731	696	8030	2801	3792	
2043	2193	5122	6115	4149	
4402	7104	5	242	1094	
2002	2628	2730	4105	4415	
849	63	196	562	682	
6210	3338	6434	2115	2434	
6731	9090	768	8242	2861	
0	
2193	2043	4149	840	5122	
849	1301	104	786	991	
5736	5469	526	5684	6838	
4083	4185	4235	4345	4812	
6661	500	5400	2657	4982	
0	
0	
3650	1213	5202	7465	9992	
7104	318	6377	6674	8277	
2966	5736	8837	696	268	
0	
316	3842	4487	5068	6333	
0	
1432	2423	6872	606	973	
0	
606	1527	1790	2620	4235	
5068	9795	3452	2372	81	
5	1633	2391	2966	3304	
2968	7439	1210	9909	7366	
7078	8288	1851	840	1694	
6210	2046	6165	6677	5286	
911	2708	6567	450	1731	
207	316	1992	4386	4487	
0	
2657	6661	3842	207	232	
2423	6872	9154	7139	7484	
1544	3285	6826	9140	3346	
8030	7805	9997	1182	8083	
3677	559	2821	1212	7438	
548	4150	4793	8859	3561	
3842	316	4034	207	1992	
7805	5258	7087	8083	9997	
3283	6317	559	3166	3677	
768	8242	4319	1962	3573	
2826	7602	3248	4926	7991	
0	
0	
768	526	1962	5469	1179	
9730	1000	4280	882	2298	
3568	5504	6317	127	609	
1664	1843	2745	7507	1413	
0	
125	133	162	247	488	
2821	1212	3198	6038	121	
3650	1213	7465	5202	9992	
4280	20	207	316	1017	
8384	2236	3140	3183	4284	
3650	2311	5469	4391	8594	
4391	8594	2311	5245	3969	
324	7439	5	2391	2966	
0	
0	
440	3824	1066	8788	9759	
3658	1159	696	4982	5444	
0	
7078	1851	6568	4588	1150	
2043	2193	8594	5122	6115	
2590	9361	2423	3383	4416	
768	8242	2043	2193	5122	
3650	1213	5202	7465	9992	
207	316	1992	4386	4487	
0	
2647	9850	4422	8026	427	
6210	1633	2046	2794	6165	
0	
9451	1117	3218	7496	8406	
3858	5770	7446	9836	1520	
5019	498	276	379	389	
0	
6661	500	1169	1218	2097	
3071	8384	122	15	61	
2043	2193	5122	6115	4149	
4226	223	4280	5260	6030	
8124	2075	5918	0	862	
6883	9866	9539	160	1192	
2590	7039	7259	4500	4852	
2043	984	2885	3106	5122	
1248	4670	5421	5907	91	
9072	696	871	5736	6664	
7078	4670	5421	8851	1340	
9960	7787	7805	3	250	
0	
3792	4986	8253	1851	7672	
2115	3662	5920	7959	9260	
0	
696	4979	8030	3658	9072	
8253	5105	8288	1851	7078	
9361	6449	2590	9509	7039	
8594	7821	1748	8417	9605	
6661	500	1169	1218	2097	
0	
3842	3285	143	4752	207	
2564	746	1493	2212	2970	
5469	526	5684	6998	370	
324	7439	1210	5	2391	
6043	207	316	500	756	
7805	5258	7087	8083	9997	
20	1080	4386	5029	5137	
0	
2097	3824	5719	7312	7626	
5245	3969	7675	4391	3429	
0	
2590	23	4542	5181	5385	
3969	5245	7821	8594	4391	
849	1337	5926	8124	906	
5184	2968	122	3926	8384	
2043	984	5122	6115	2193	
316	4487	5068	6333	4034	
7078	1851	6568	4588	8851	
840	7078	8288	1851	4837	
849	1301	6086	104	786	
849	1337	5926	1820	4552	
3704	1096	4456	4276	9334	
5469	526	5684	4136	6998	
840	434	8288	3159	383	
2	8740	9637	390	2457	
6208	1	4023	4678	5012	
